"","ID","age","job","marital","education","default","balance","housing","loan","day","month","duration","campaign","pdays","previous","term_deposit"
"12624",12624,36,"technician",2,"primary",0,0,0,0,4,"jul",584,"1",-1,"0",1
"12625",12625,28,"admin.",1,"secondary",0,1143,1,1,4,"jul",260,"3",-1,"0",0
"12626",12626,31,"housemaid",2,"primary",0,46,0,0,4,"jul",126,"4",-1,"0",0
"12627",12627,35,"management",2,"secondary",0,0,0,1,4,"jul",121,"1",-1,"0",0
"12628",12628,37,"management",2,"tertiary",0,1265,0,1,4,"jul",101,"1",-1,"0",0
"12629",12629,59,"retired",0,"primary",0,-110,0,1,4,"jul",195,"1",-1,"0",0
"12630",12630,32,"technician",1,"secondary",0,-28,0,1,4,"jul",400,"1",-1,"0",0
"12631",12631,40,"blue-collar",2,"primary",0,13,1,0,4,"jul",178,"1",-1,"0",0
"12632",12632,29,"services",2,"primary",0,-102,0,0,4,"jul",134,"1",-1,"0",0
"12633",12633,41,"services",2,"secondary",0,6618,1,0,4,"jul",104,"1",-1,"0",0
"12634",12634,25,"unemployed",1,"secondary",0,34,0,1,4,"jul",316,"1",-1,"0",0
"12635",12635,34,"admin.",0,"secondary",0,183,0,1,4,"jul",88,"1",-1,"0",0
"12636",12636,37,"blue-collar",1,"primary",0,1210,0,0,4,"jul",742,"1",-1,"0",0
"12637",12637,26,"blue-collar",1,"secondary",0,-333,0,1,4,"jul",692,"1",-1,"0",0
"12638",12638,36,"management",1,"tertiary",0,678,0,1,4,"jul",85,"3",-1,"0",0
"12639",12639,56,"services",0,"secondary",0,1347,0,1,4,"jul",678,"2",-1,"0",0
"12640",12640,29,"admin.",1,"secondary",0,2802,0,1,4,"jul",840,"2",-1,"0",0
"12641",12641,31,"blue-collar",1,"secondary",0,-27,0,0,4,"jul",96,"2",-1,"0",0
"12642",12642,57,"retired",2,"secondary",0,156,0,1,4,"jul",106,"2",-1,"0",0
"12643",12643,30,"admin.",1,"tertiary",0,218,0,0,4,"jul",137,"2",-1,"0",0
"12644",12644,28,"admin.",2,"secondary",0,934,1,0,4,"jul",53,"2",-1,"0",0
"12645",12645,45,"services",1,"secondary",0,184,1,1,4,"jul",89,"2",-1,"0",0
"12646",12646,26,"technician",1,"tertiary",0,36,0,1,4,"jul",502,"2",-1,"0",0
"12647",12647,51,"blue-collar",2,"secondary",0,328,0,0,4,"jul",203,"1",-1,"0",0
"12648",12648,50,"management",2,"tertiary",0,453,0,1,4,"jul",608,"1",-1,"0",0
"12649",12649,45,"blue-collar",0,"primary",0,8,0,1,4,"jul",407,"1",-1,"0",0
"12650",12650,37,"self-employed",0,"tertiary",0,60,0,1,4,"jul",426,"3",-1,"0",0
"12651",12651,29,"services",1,"primary",0,339,0,0,4,"jul",1576,"3",-1,"0",1
"12652",12652,31,"technician",2,"secondary",0,134,0,1,4,"jul",468,"5+",-1,"0",0
"12653",12653,44,"blue-collar",2,"secondary",0,1697,1,0,4,"jul",150,"2",-1,"0",1
"12654",12654,48,"blue-collar",0,"primary",0,19,0,1,4,"jul",327,"1",-1,"0",0
"12655",12655,53,"blue-collar",2,"primary",0,207,0,1,4,"jul",212,"1",-1,"0",0
"12656",12656,26,"blue-collar",1,"secondary",0,177,0,1,4,"jul",235,"1",-1,"0",0
"12657",12657,61,"retired",2,"unknown",0,-492,0,1,4,"jul",333,"1",-1,"0",0
"12658",12658,27,"management",1,"secondary",0,35,0,0,4,"jul",255,"1",-1,"0",0
"12659",12659,54,"blue-collar",2,"primary",0,466,0,0,4,"jul",297,"1",-1,"0",0
"12660",12660,43,"blue-collar",2,"secondary",0,105,0,1,4,"jul",668,"2",-1,"0",0
"12661",12661,31,"technician",1,"secondary",0,19,0,0,4,"jul",65,"2",-1,"0",0
"12662",12662,27,"technician",1,"secondary",0,126,1,1,4,"jul",436,"4",-1,"0",0
"12663",12663,28,"blue-collar",1,"secondary",0,-127,1,0,4,"jul",1044,"3",-1,"0",1
"12664",12664,50,"blue-collar",2,"secondary",0,1329,1,1,4,"jul",141,"2",-1,"0",0
"12665",12665,29,"blue-collar",1,"primary",0,343,0,0,4,"jul",39,"2",-1,"0",0
"12666",12666,25,"blue-collar",1,"secondary",0,192,0,0,4,"jul",112,"2",-1,"0",0
"12667",12667,38,"blue-collar",2,"secondary",0,43,0,1,4,"jul",135,"3",-1,"0",0
"12668",12668,36,"technician",1,"secondary",0,-272,0,1,4,"jul",53,"5+",-1,"0",0
"12669",12669,32,"blue-collar",0,"primary",0,4805,0,1,4,"jul",138,"3",-1,"0",0
"12670",12670,44,"technician",2,"tertiary",0,1146,0,0,4,"jul",178,"2",-1,"0",0
"12671",12671,37,"blue-collar",2,"primary",0,380,1,1,4,"jul",548,"2",-1,"0",0
"12672",12672,48,"services",2,"secondary",0,1355,0,0,4,"jul",134,"2",-1,"0",0
"12673",12673,30,"admin.",2,"secondary",0,215,0,1,4,"jul",95,"2",-1,"0",0
"12674",12674,54,"technician",2,"secondary",0,187,0,1,4,"jul",273,"3",-1,"0",0
"12675",12675,36,"unemployed",0,"primary",0,0,0,0,4,"jul",304,"3",-1,"0",0
"12676",12676,33,"technician",1,"secondary",0,555,0,1,4,"jul",425,"2",-1,"0",0
"12677",12677,34,"services",2,"secondary",0,295,1,1,4,"jul",64,"1",-1,"0",0
"12678",12678,28,"services",1,"secondary",0,-116,0,1,4,"jul",276,"1",-1,"0",0
"12679",12679,33,"management",2,"secondary",0,4385,0,1,4,"jul",92,"1",-1,"0",0
"12680",12680,30,"services",2,"secondary",0,137,0,0,4,"jul",407,"1",-1,"0",0
"12681",12681,34,"admin.",1,"secondary",0,296,0,0,7,"jul",147,"4",-1,"0",0
"12682",12682,35,"admin.",0,"secondary",0,534,0,0,7,"jul",148,"3",-1,"0",0
"12683",12683,44,"entrepreneur",2,"secondary",0,93,0,0,7,"jul",125,"2",-1,"0",0
"12684",12684,36,"services",2,"secondary",0,-27,1,1,7,"jul",151,"4",-1,"0",0
"12685",12685,49,"blue-collar",2,"primary",0,-157,1,0,7,"jul",491,"3",-1,"0",1
"12686",12686,55,"blue-collar",2,"secondary",0,49,1,0,7,"jul",494,"4",-1,"0",1
"12687",12687,51,"technician",2,"secondary",0,216,0,0,7,"jul",615,"2",-1,"0",1
"12688",12688,51,"management",2,"tertiary",0,1421,1,0,7,"jul",152,"5+",-1,"0",0
"12689",12689,38,"blue-collar",2,"secondary",0,222,1,1,7,"jul",164,"5+",-1,"0",0
"12690",12690,59,"entrepreneur",2,"tertiary",0,1728,0,0,7,"jul",575,"2",-1,"0",0
"12691",12691,54,"management",0,"tertiary",0,5253,1,1,7,"jul",17,"5+",-1,"0",0
"12692",12692,43,"management",1,"tertiary",0,47,1,0,7,"jul",316,"5+",-1,"0",0
"12693",12693,60,"entrepreneur",0,"primary",0,2648,0,0,7,"jul",148,"2",-1,"0",0
"12694",12694,34,"services",2,"secondary",0,0,0,0,7,"jul",160,"3",-1,"0",0
"12695",12695,31,"admin.",1,"secondary",0,-182,1,0,7,"jul",181,"2",-1,"0",0
"12696",12696,43,"technician",2,"secondary",1,-313,0,1,7,"jul",89,"4",-1,"0",0
"12697",12697,53,"blue-collar",2,"primary",0,465,1,0,7,"jul",111,"2",-1,"0",0
"12698",12698,47,"blue-collar",2,"primary",1,25,1,1,7,"jul",142,"3",-1,"0",0
"12699",12699,59,"management",2,"unknown",0,147,0,0,7,"jul",119,"3",-1,"0",0
"12700",12700,39,"management",2,"primary",0,551,0,1,7,"jul",107,"5+",-1,"0",0
"12701",12701,56,"housemaid",2,"primary",0,58,0,1,7,"jul",227,"5+",-1,"0",0
"12702",12702,41,"services",2,"secondary",0,650,1,0,7,"jul",149,"5+",-1,"0",0
"12703",12703,41,"housemaid",2,"primary",0,1618,1,0,7,"jul",134,"2",-1,"0",0
"12704",12704,60,"retired",2,"primary",0,-63,1,0,7,"jul",1434,"5+",-1,"0",0
"12705",12705,58,"management",2,"primary",0,4850,0,0,7,"jul",179,"2",-1,"0",0
"12706",12706,56,"blue-collar",2,"primary",0,409,1,0,7,"jul",176,"5+",-1,"0",0
"12707",12707,36,"unemployed",1,"primary",0,0,1,0,7,"jul",63,"5+",-1,"0",0
"12708",12708,39,"management",2,"tertiary",0,1007,1,0,7,"jul",86,"2",-1,"0",0
"12709",12709,46,"management",2,"primary",0,312,1,0,7,"jul",113,"2",-1,"0",0
"12710",12710,58,"blue-collar",0,"primary",0,820,1,0,7,"jul",200,"4",-1,"0",0
"12711",12711,52,"management",2,"secondary",0,3369,0,0,7,"jul",196,"2",-1,"0",0
"12712",12712,41,"services",2,"secondary",0,841,1,0,7,"jul",250,"2",-1,"0",0
"12713",12713,59,"blue-collar",2,"secondary",0,-1336,0,1,7,"jul",450,"2",-1,"0",0
"12714",12714,35,"unknown",2,"primary",0,634,0,0,7,"jul",185,"2",-1,"0",0
"12715",12715,43,"management",0,"secondary",0,0,0,0,7,"jul",75,"3",-1,"0",0
"12716",12716,50,"blue-collar",2,"primary",0,9301,1,0,7,"jul",136,"4",-1,"0",0
"12717",12717,49,"technician",2,"primary",0,486,0,0,7,"jul",229,"5+",-1,"0",0
"12718",12718,51,"self-employed",2,"secondary",1,34,0,1,7,"jul",200,"1",-1,"0",0
"12719",12719,39,"technician",1,"secondary",0,506,1,0,7,"jul",718,"2",-1,"0",1
"12720",12720,38,"management",2,"tertiary",0,1444,1,0,7,"jul",139,"2",-1,"0",0
"12721",12721,30,"services",1,"secondary",0,0,1,0,7,"jul",161,"2",-1,"0",0
"12722",12722,41,"technician",2,"secondary",0,923,1,0,7,"jul",141,"3",-1,"0",0
"12723",12723,45,"unemployed",0,"secondary",0,-44,1,0,7,"jul",256,"2",-1,"0",0
"12724",12724,54,"services",0,"tertiary",0,413,0,0,7,"jul",39,"5+",-1,"0",0
"12725",12725,47,"admin.",1,"secondary",0,3531,1,0,7,"jul",49,"5+",-1,"0",0
"12726",12726,53,"management",0,"tertiary",0,243,1,0,7,"jul",66,"2",-1,"0",0
"12727",12727,41,"blue-collar",2,"primary",0,484,1,0,7,"jul",321,"3",-1,"0",0
"12728",12728,42,"blue-collar",0,"primary",0,213,1,0,7,"jul",434,"3",-1,"0",1
"12729",12729,33,"services",1,"secondary",0,170,0,0,7,"jul",782,"1",-1,"0",1
"12730",12730,34,"self-employed",2,"tertiary",0,-236,1,0,7,"jul",118,"4",-1,"0",0
"12731",12731,54,"blue-collar",0,"secondary",0,1613,1,0,7,"jul",128,"3",-1,"0",0
"12732",12732,37,"entrepreneur",2,"tertiary",0,555,0,0,7,"jul",104,"2",-1,"0",0
"12733",12733,59,"admin.",2,"secondary",0,1914,1,0,7,"jul",126,"3",-1,"0",0
"12734",12734,38,"technician",2,"secondary",0,2220,0,0,7,"jul",87,"2",-1,"0",0
"12735",12735,27,"admin.",1,"secondary",0,450,1,0,7,"jul",107,"3",-1,"0",0
"12736",12736,59,"management",2,"tertiary",0,553,1,0,7,"jul",1272,"3",-1,"0",1
"12737",12737,31,"admin.",1,"secondary",0,92,1,0,7,"jul",401,"2",-1,"0",0
"12738",12738,42,"blue-collar",0,"unknown",0,0,0,0,7,"jul",64,"2",-1,"0",0
"12739",12739,45,"blue-collar",0,"primary",0,1805,0,0,7,"jul",758,"1",-1,"0",0
"12740",12740,37,"self-employed",2,"secondary",0,1523,0,1,7,"jul",316,"2",-1,"0",0
"12741",12741,42,"blue-collar",0,"secondary",0,3407,0,0,7,"jul",277,"2",-1,"0",0
"12742",12742,40,"blue-collar",2,"primary",0,254,1,0,7,"jul",107,"3",-1,"0",0
"12743",12743,42,"unemployed",2,"primary",0,11,0,0,7,"jul",111,"3",-1,"0",0
"12744",12744,27,"management",1,"secondary",0,1609,1,0,7,"jul",360,"3",-1,"0",0
"12745",12745,45,"management",2,"tertiary",0,1447,1,1,7,"jul",461,"2",-1,"0",0
"12746",12746,43,"technician",0,"tertiary",0,27,0,0,7,"jul",412,"4",-1,"0",0
"12747",12747,41,"admin.",2,"secondary",0,125,0,0,7,"jul",244,"4",-1,"0",0
"12748",12748,47,"unknown",0,"primary",0,0,0,0,7,"jul",240,"1",-1,"0",0
"12749",12749,47,"management",2,"primary",0,1797,0,0,7,"jul",62,"4",-1,"0",0
"12750",12750,44,"blue-collar",2,"primary",0,2,0,1,7,"jul",46,"2",-1,"0",0
"12751",12751,46,"unknown",2,"unknown",0,2911,0,0,7,"jul",41,"5+",-1,"0",0
"12752",12752,40,"admin.",2,"secondary",0,1395,1,1,7,"jul",122,"2",-1,"0",0
"12753",12753,33,"technician",0,"secondary",0,522,0,1,7,"jul",559,"4",-1,"0",0
"12754",12754,36,"entrepreneur",0,"tertiary",0,776,0,1,7,"jul",722,"3",-1,"0",1
"12755",12755,25,"blue-collar",2,"primary",0,0,0,0,7,"jul",64,"1",-1,"0",0
"12756",12756,45,"technician",2,"secondary",0,879,0,0,7,"jul",621,"2",-1,"0",1
"12757",12757,27,"services",1,"secondary",0,266,0,1,7,"jul",232,"1",-1,"0",0
"12758",12758,43,"services",2,"primary",0,29,0,0,7,"jul",259,"5+",-1,"0",0
"12759",12759,37,"self-employed",2,"secondary",0,1633,0,0,7,"jul",629,"2",-1,"0",1
"12760",12760,47,"management",2,"unknown",0,12245,0,0,7,"jul",1103,"3",-1,"0",0
"12761",12761,48,"management",2,"tertiary",0,666,1,0,7,"jul",317,"5+",-1,"0",0
"12762",12762,30,"services",2,"secondary",0,-134,1,1,7,"jul",61,"1",-1,"0",0
"12763",12763,35,"self-employed",2,"secondary",0,0,1,0,7,"jul",126,"4",-1,"0",0
"12764",12764,59,"unknown",2,"primary",0,1247,0,0,7,"jul",66,"5+",-1,"0",0
"12765",12765,46,"unemployed",2,"secondary",0,926,0,0,7,"jul",385,"5+",-1,"0",1
"12766",12766,43,"technician",2,"secondary",0,-796,0,0,7,"jul",190,"4",-1,"0",0
"12767",12767,52,"retired",2,"tertiary",0,493,0,0,7,"jul",61,"5+",-1,"0",0
"12768",12768,37,"services",2,"secondary",0,343,1,1,7,"jul",74,"5+",-1,"0",0
"12769",12769,45,"technician",2,"secondary",0,268,0,0,7,"jul",96,"5+",-1,"0",0
"12770",12770,54,"management",0,"tertiary",0,92,0,1,7,"jul",86,"4",-1,"0",0
"12771",12771,28,"management",1,"tertiary",0,0,0,0,7,"jul",94,"1",-1,"0",0
"12772",12772,42,"management",2,"unknown",0,6573,1,0,7,"jul",56,"4",-1,"0",0
"12773",12773,44,"services",2,"secondary",0,182,1,1,7,"jul",209,"4",-1,"0",0
"12774",12774,57,"admin.",2,"secondary",0,1143,0,0,7,"jul",69,"3",-1,"0",0
"12775",12775,46,"blue-collar",2,"secondary",0,4044,0,0,7,"jul",326,"3",-1,"0",0
"12776",12776,27,"blue-collar",1,"secondary",0,77,0,1,7,"jul",497,"1",-1,"0",0
"12777",12777,51,"technician",2,"secondary",0,1327,0,0,7,"jul",21,"2",-1,"0",0
"12778",12778,29,"admin.",2,"secondary",0,488,0,1,7,"jul",223,"1",-1,"0",0
"12779",12779,57,"technician",2,"secondary",0,0,0,0,7,"jul",236,"1",-1,"0",0
"12780",12780,59,"retired",0,"secondary",0,23,0,0,7,"jul",66,"1",-1,"0",0
"12781",12781,57,"retired",2,"primary",0,808,0,0,7,"jul",274,"1",-1,"0",0
"12782",12782,26,"services",2,"secondary",0,-236,1,1,7,"jul",459,"1",-1,"0",0
"12783",12783,36,"services",2,"secondary",0,-274,0,0,7,"jul",217,"1",-1,"0",0
"12784",12784,35,"management",1,"tertiary",0,12,0,0,7,"jul",289,"1",-1,"0",0
"12785",12785,40,"admin.",1,"secondary",0,-1,0,0,7,"jul",173,"1",-1,"0",0
"12786",12786,51,"blue-collar",2,"primary",0,505,0,1,7,"jul",130,"1",-1,"0",0
"12787",12787,45,"services",0,"secondary",0,88,0,1,7,"jul",332,"1",-1,"0",0
"12788",12788,33,"blue-collar",1,"primary",0,777,0,0,7,"jul",263,"1",-1,"0",0
"12789",12789,53,"blue-collar",2,"primary",0,0,0,0,7,"jul",114,"1",-1,"0",0
"12790",12790,39,"blue-collar",1,"primary",0,366,1,1,7,"jul",166,"1",-1,"0",0
"12791",12791,43,"management",2,"tertiary",0,460,0,1,7,"jul",94,"1",-1,"0",0
"12792",12792,60,"blue-collar",0,"primary",0,3427,0,0,7,"jul",169,"1",-1,"0",0
"12793",12793,28,"housemaid",1,"primary",0,332,0,0,7,"jul",385,"1",-1,"0",0
"12794",12794,46,"technician",2,"secondary",0,967,0,0,7,"jul",248,"3",-1,"0",0
"12795",12795,56,"management",2,"primary",0,21,0,0,7,"jul",118,"1",-1,"0",0
"12796",12796,32,"self-employed",1,"tertiary",0,2559,0,0,7,"jul",889,"1",-1,"0",1
"12797",12797,32,"admin.",2,"secondary",0,1604,0,1,7,"jul",625,"1",-1,"0",1
"12798",12798,34,"blue-collar",1,"primary",1,-2,0,1,7,"jul",199,"1",-1,"0",0
"12799",12799,30,"management",1,"tertiary",0,0,0,0,7,"jul",240,"1",-1,"0",0
"12800",12800,51,"blue-collar",2,"secondary",0,505,1,0,7,"jul",199,"4",-1,"0",0
"12801",12801,29,"services",2,"tertiary",0,0,0,1,7,"jul",158,"1",-1,"0",0
"12802",12802,35,"services",1,"secondary",0,2110,0,1,7,"jul",39,"1",-1,"0",0
"12803",12803,29,"blue-collar",2,"primary",0,0,1,0,7,"jul",256,"5+",-1,"0",0
"12804",12804,31,"blue-collar",1,"secondary",0,1,0,1,7,"jul",174,"1",-1,"0",0
"12805",12805,40,"technician",2,"unknown",0,0,0,1,7,"jul",161,"1",-1,"0",0
"12806",12806,29,"blue-collar",2,"primary",0,57,0,1,7,"jul",461,"1",-1,"0",0
"12807",12807,44,"housemaid",2,"primary",0,398,0,0,7,"jul",187,"3",-1,"0",0
"12808",12808,32,"services",1,"secondary",0,-1139,1,0,7,"jul",201,"1",-1,"0",0
"12809",12809,36,"blue-collar",2,"secondary",0,537,0,1,7,"jul",206,"5+",-1,"0",0
"12810",12810,40,"technician",2,"secondary",0,351,0,1,7,"jul",139,"1",-1,"0",0
"12811",12811,37,"management",1,"tertiary",0,0,0,0,7,"jul",643,"3",-1,"0",0
"12812",12812,45,"management",1,"secondary",0,-57,0,1,7,"jul",262,"1",-1,"0",0
"12813",12813,55,"housemaid",0,"unknown",0,3068,0,0,7,"jul",44,"3",-1,"0",0
"12814",12814,39,"admin.",2,"secondary",0,2319,0,0,7,"jul",84,"1",-1,"0",0
"12815",12815,25,"technician",1,"tertiary",0,437,0,1,7,"jul",121,"1",-1,"0",0
"12816",12816,41,"technician",1,"secondary",0,879,0,1,7,"jul",60,"4",-1,"0",0
"12817",12817,34,"technician",1,"secondary",0,232,0,0,7,"jul",130,"1",-1,"0",0
"12818",12818,37,"admin.",1,"secondary",0,-117,0,1,7,"jul",106,"1",-1,"0",0
"12819",12819,51,"retired",2,"secondary",0,3003,1,0,7,"jul",149,"3",-1,"0",0
"12820",12820,35,"admin.",1,"secondary",0,0,0,1,7,"jul",480,"1",-1,"0",0
"12821",12821,49,"blue-collar",2,"primary",0,-167,0,0,7,"jul",51,"1",-1,"0",0
"12822",12822,28,"technician",1,"secondary",0,909,0,1,7,"jul",532,"1",-1,"0",1
"12823",12823,26,"blue-collar",1,"secondary",0,428,0,1,7,"jul",575,"1",-1,"0",0
"12824",12824,27,"management",2,"tertiary",0,54,1,1,7,"jul",72,"1",-1,"0",0
"12825",12825,45,"admin.",0,"secondary",0,-176,0,1,7,"jul",574,"1",-1,"0",1
"12826",12826,34,"admin.",0,"secondary",0,564,0,1,7,"jul",445,"1",-1,"0",0
"12827",12827,27,"services",2,"secondary",0,221,0,1,7,"jul",554,"1",-1,"0",0
"12828",12828,35,"services",0,"secondary",0,35,1,0,7,"jul",129,"4",-1,"0",0
"12829",12829,48,"admin.",2,"secondary",0,8,0,1,7,"jul",46,"1",-1,"0",0
"12830",12830,33,"services",1,"secondary",0,149,0,1,7,"jul",254,"1",-1,"0",0
"12831",12831,31,"technician",1,"secondary",0,475,0,0,7,"jul",226,"1",-1,"0",0
"12832",12832,40,"blue-collar",1,"unknown",0,29,0,0,7,"jul",118,"2",-1,"0",0
"12833",12833,56,"housemaid",0,"secondary",0,977,0,0,7,"jul",1200,"1",-1,"0",0
"12834",12834,29,"blue-collar",1,"primary",0,161,0,1,7,"jul",295,"1",-1,"0",0
"12835",12835,40,"management",0,"tertiary",0,492,0,1,7,"jul",125,"2",-1,"0",0
"12836",12836,35,"admin.",2,"secondary",0,0,0,0,7,"jul",78,"5+",-1,"0",0
"12837",12837,30,"admin.",2,"primary",0,40,1,1,7,"jul",174,"1",-1,"0",0
"12838",12838,59,"blue-collar",2,"secondary",0,13718,0,0,7,"jul",107,"5+",-1,"0",0
"12839",12839,34,"blue-collar",2,"secondary",0,205,1,1,7,"jul",309,"1",-1,"0",0
"12840",12840,26,"blue-collar",1,"secondary",0,123,0,1,7,"jul",209,"1",-1,"0",0
"12841",12841,41,"management",2,"secondary",0,0,0,1,7,"jul",630,"3",-1,"0",0
"12842",12842,31,"unknown",1,"tertiary",0,0,0,0,7,"jul",57,"1",-1,"0",0
"12843",12843,58,"blue-collar",2,"secondary",0,2146,0,0,7,"jul",206,"3",-1,"0",0
"12844",12844,35,"blue-collar",2,"primary",0,63,0,1,7,"jul",243,"2",-1,"0",0
"12845",12845,27,"technician",2,"secondary",0,-428,0,0,7,"jul",451,"1",-1,"0",0
"12846",12846,40,"management",2,"tertiary",0,0,0,0,7,"jul",111,"1",-1,"0",0
"12847",12847,52,"technician",0,"tertiary",1,-1014,0,1,7,"jul",154,"1",-1,"0",0
"12848",12848,38,"technician",2,"secondary",0,-228,1,0,7,"jul",162,"4",-1,"0",0
"12849",12849,30,"blue-collar",1,"secondary",0,-42,0,0,7,"jul",86,"2",-1,"0",0
"12850",12850,25,"blue-collar",1,"secondary",0,218,0,1,7,"jul",448,"1",-1,"0",0
"12851",12851,57,"blue-collar",2,"primary",0,282,0,1,7,"jul",261,"5+",-1,"0",0
"12852",12852,29,"services",2,"secondary",0,123,0,1,7,"jul",151,"1",-1,"0",0
"12853",12853,48,"blue-collar",2,"primary",0,14,0,1,7,"jul",120,"1",-1,"0",0
"12854",12854,29,"blue-collar",2,"secondary",0,247,0,1,7,"jul",199,"1",-1,"0",0
"12855",12855,31,"housemaid",2,"unknown",1,-6,0,1,7,"jul",94,"2",-1,"0",0
"12856",12856,38,"housemaid",0,"secondary",0,216,0,0,7,"jul",97,"3",-1,"0",0
"12857",12857,29,"technician",2,"secondary",0,-28,0,0,7,"jul",531,"1",-1,"0",0
"12858",12858,40,"blue-collar",2,"secondary",0,326,1,1,7,"jul",112,"1",-1,"0",0
"12859",12859,31,"admin.",1,"secondary",0,119,0,0,7,"jul",80,"1",-1,"0",0
"12860",12860,34,"blue-collar",2,"primary",0,69,0,0,7,"jul",41,"1",-1,"0",0
"12861",12861,29,"blue-collar",2,"primary",0,707,0,0,7,"jul",210,"1",-1,"0",0
"12862",12862,44,"housemaid",2,"primary",0,-227,0,1,7,"jul",153,"1",-1,"0",0
"12863",12863,41,"blue-collar",1,"secondary",1,1085,1,1,7,"jul",599,"1",-1,"0",1
"12864",12864,34,"blue-collar",0,"secondary",0,368,0,1,7,"jul",2201,"1",-1,"0",0
"12865",12865,35,"entrepreneur",2,"primary",1,25,0,1,7,"jul",236,"1",-1,"0",0
"12866",12866,43,"management",0,"tertiary",0,-132,1,1,7,"jul",532,"2",-1,"0",0
"12867",12867,59,"blue-collar",0,"primary",0,1265,0,1,7,"jul",849,"1",-1,"0",1
"12868",12868,46,"management",2,"secondary",0,700,0,1,7,"jul",136,"1",-1,"0",0
"12869",12869,55,"blue-collar",1,"secondary",0,82,0,1,7,"jul",500,"1",-1,"0",0
"12870",12870,41,"housemaid",2,"primary",0,1529,0,0,7,"jul",61,"5+",-1,"0",0
"12871",12871,59,"management",1,"tertiary",0,623,1,0,7,"jul",212,"4",-1,"0",0
"12872",12872,39,"technician",2,"secondary",0,-241,1,1,7,"jul",337,"4",-1,"0",0
"12873",12873,26,"technician",0,"tertiary",0,278,1,1,7,"jul",1467,"1",-1,"0",0
"12874",12874,33,"blue-collar",2,"secondary",0,1834,1,0,7,"jul",117,"3",-1,"0",0
"12875",12875,32,"technician",1,"secondary",0,-398,0,1,7,"jul",387,"2",-1,"0",0
"12876",12876,41,"technician",0,"secondary",0,0,0,0,7,"jul",353,"4",-1,"0",0
"12877",12877,29,"services",2,"secondary",0,-597,0,0,7,"jul",500,"2",-1,"0",0
"12878",12878,31,"blue-collar",1,"secondary",0,16,0,0,7,"jul",387,"1",-1,"0",0
"12879",12879,37,"admin.",2,"secondary",0,10,0,1,7,"jul",162,"2",-1,"0",0
"12880",12880,50,"admin.",1,"secondary",0,-79,0,1,7,"jul",70,"1",-1,"0",0
"12881",12881,27,"management",1,"tertiary",0,338,0,1,7,"jul",535,"1",-1,"0",0
"12882",12882,47,"management",2,"tertiary",0,-50,0,1,7,"jul",175,"1",-1,"0",0
"12883",12883,47,"technician",1,"secondary",0,-239,1,1,7,"jul",973,"3",-1,"0",1
"12884",12884,47,"housemaid",2,"tertiary",0,333,0,0,7,"jul",141,"1",-1,"0",0
"12885",12885,51,"services",2,"secondary",0,867,1,0,7,"jul",422,"3",-1,"0",0
"12886",12886,57,"retired",2,"secondary",0,-37,0,1,7,"jul",354,"1",-1,"0",0
"12887",12887,44,"technician",0,"secondary",0,0,1,0,7,"jul",835,"4",-1,"0",0
"12888",12888,51,"management",2,"tertiary",0,1392,0,0,7,"jul",511,"3",-1,"0",0
"12889",12889,28,"blue-collar",2,"primary",0,-196,0,0,7,"jul",209,"1",-1,"0",0
"12890",12890,41,"admin.",1,"secondary",0,0,1,1,7,"jul",166,"1",-1,"0",0
"12891",12891,30,"management",1,"secondary",0,269,0,1,7,"jul",1165,"2",-1,"0",0
"12892",12892,25,"blue-collar",1,"secondary",0,913,1,0,7,"jul",113,"4",-1,"0",0
"12893",12893,32,"admin.",1,"secondary",0,-267,0,1,7,"jul",98,"1",-1,"0",0
"12894",12894,40,"services",2,"secondary",0,193,1,1,7,"jul",190,"1",-1,"0",0
"12895",12895,31,"services",1,"secondary",0,78,1,1,7,"jul",104,"1",-1,"0",0
"12896",12896,30,"unemployed",2,"secondary",0,85,1,1,7,"jul",88,"1",-1,"0",0
"12897",12897,25,"services",1,"secondary",0,111,0,1,7,"jul",316,"1",-1,"0",0
"12898",12898,45,"blue-collar",2,"secondary",0,226,0,0,7,"jul",211,"2",-1,"0",0
"12899",12899,49,"blue-collar",2,"primary",1,-354,0,1,7,"jul",455,"1",-1,"0",0
"12900",12900,32,"admin.",1,"secondary",0,212,0,0,7,"jul",830,"5+",-1,"0",1
"12901",12901,52,"blue-collar",2,"primary",0,9444,0,0,7,"jul",271,"3",-1,"0",0
"12902",12902,35,"management",1,"tertiary",0,14,0,0,7,"jul",167,"2",-1,"0",0
"12903",12903,60,"retired",0,"tertiary",0,468,0,0,7,"jul",108,"2",-1,"0",0
"12904",12904,33,"blue-collar",1,"primary",1,-15,0,1,7,"jul",326,"2",-1,"0",0
"12905",12905,43,"management",2,"tertiary",0,1530,0,0,7,"jul",91,"3",-1,"0",0
"12906",12906,42,"admin.",2,"secondary",0,1133,1,0,7,"jul",375,"3",-1,"0",0
"12907",12907,50,"technician",2,"unknown",0,680,0,0,7,"jul",457,"5+",-1,"0",0
"12908",12908,33,"services",1,"secondary",0,329,1,1,7,"jul",227,"4",-1,"0",0
"12909",12909,42,"technician",2,"secondary",0,473,1,0,7,"jul",216,"5+",-1,"0",0
"12910",12910,26,"blue-collar",1,"secondary",1,-8019,0,1,7,"jul",299,"3",-1,"0",0
"12911",12911,25,"technician",1,"tertiary",0,226,0,0,7,"jul",366,"2",-1,"0",0
