,ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
737,737,40,blue-collar,2,primary,0,-7,1,0,6,may,410,2,-1,0,0
738,738,55,technician,2,secondary,0,0,0,0,6,may,160,3,-1,0,0
739,739,55,retired,2,secondary,0,143,1,0,6,may,42,3,-1,0,0
740,740,35,management,1,tertiary,0,550,1,0,6,may,55,2,-1,0,0
741,741,57,blue-collar,2,primary,0,162,1,0,6,may,155,2,-1,0,0
742,742,53,management,2,tertiary,0,115,1,0,6,may,336,3,-1,0,0
743,743,41,blue-collar,2,primary,0,512,1,0,6,may,233,2,-1,0,0
744,744,57,blue-collar,2,unknown,0,807,1,0,6,may,211,2,-1,0,0
745,745,45,blue-collar,2,unknown,0,248,1,0,6,may,88,5+,-1,0,0
746,746,43,blue-collar,2,primary,0,1211,1,0,6,may,208,3,-1,0,0
747,747,56,self-employed,2,unknown,0,7,0,0,6,may,305,2,-1,0,0
748,748,31,entrepreneur,2,tertiary,0,281,1,0,6,may,206,2,-1,0,0
749,749,37,blue-collar,1,secondary,0,88,1,0,6,may,128,2,-1,0,0
750,750,30,management,2,tertiary,0,32,1,0,6,may,122,3,-1,0,0
751,751,30,admin.,1,secondary,0,115,1,0,6,may,66,3,-1,0,0
752,752,54,blue-collar,2,secondary,0,254,1,0,6,may,66,2,-1,0,0
753,753,36,management,2,tertiary,0,144,1,0,6,may,164,2,-1,0,0
754,754,55,unemployed,2,tertiary,0,383,0,0,6,may,343,3,-1,0,0
755,755,37,admin.,1,secondary,0,569,1,1,6,may,126,2,-1,0,0
756,756,38,housemaid,2,secondary,0,0,1,0,6,may,59,3,-1,0,0
757,757,48,admin.,2,secondary,0,3754,1,0,6,may,249,3,-1,0,0
758,758,55,housemaid,0,tertiary,0,6920,1,0,6,may,406,3,-1,0,0
759,759,59,services,2,secondary,0,307,1,1,6,may,250,5+,-1,0,0
760,760,37,technician,2,secondary,0,-421,1,0,6,may,183,5+,-1,0,0
761,761,33,blue-collar,0,secondary,0,60,0,0,6,may,190,3,-1,0,0
762,762,44,blue-collar,2,primary,0,67,1,0,6,may,220,2,-1,0,0
763,763,57,technician,2,secondary,0,402,1,0,6,may,153,3,-1,0,0
764,764,30,self-employed,1,tertiary,0,800,0,0,6,may,95,2,-1,0,0
765,765,42,technician,2,tertiary,0,239,1,1,6,may,191,3,-1,0,0
766,766,51,blue-collar,0,secondary,0,421,1,0,6,may,216,2,-1,0,0
767,767,44,admin.,0,secondary,0,161,1,0,7,may,89,2,-1,0,0
768,768,46,technician,2,secondary,1,289,0,0,7,may,51,3,-1,0,0
769,769,29,student,1,secondary,0,110,1,0,7,may,169,3,-1,0,0
770,770,39,blue-collar,2,primary,0,245,1,0,7,may,148,3,-1,0,0
771,771,42,services,2,secondary,0,0,1,0,7,may,132,3,-1,0,0
772,772,50,blue-collar,2,primary,0,156,1,0,7,may,117,3,-1,0,0
773,773,42,technician,1,secondary,0,0,1,0,7,may,275,4,-1,0,0
774,774,39,admin.,2,secondary,0,20,1,0,7,may,124,2,-1,0,0
775,775,55,technician,1,tertiary,0,92,1,0,7,may,118,3,-1,0,0
776,776,46,services,2,secondary,0,89,1,0,7,may,479,2,-1,0,0
777,777,42,blue-collar,2,secondary,0,166,1,0,7,may,285,3,-1,0,0
778,778,45,management,2,tertiary,0,103,1,0,7,may,35,4,-1,0,0
779,779,43,blue-collar,2,primary,0,-454,1,0,7,may,322,2,-1,0,0
780,780,42,admin.,2,secondary,0,445,1,0,7,may,202,2,-1,0,0
781,781,30,admin.,2,secondary,0,4,0,0,7,may,172,5+,-1,0,0
782,782,47,blue-collar,2,secondary,0,1001,1,0,7,may,201,4,-1,0,0
783,783,51,services,0,secondary,0,-69,1,0,7,may,216,3,-1,0,0
784,784,38,technician,1,secondary,0,42,1,0,7,may,195,2,-1,0,0
785,785,57,technician,2,unknown,0,1617,1,0,7,may,96,2,-1,0,0
786,786,42,management,0,tertiary,0,221,1,0,7,may,720,2,-1,0,0
787,787,32,technician,0,secondary,0,210,1,1,7,may,188,2,-1,0,0
788,788,46,management,2,tertiary,0,0,0,0,7,may,70,2,-1,0,0
789,789,29,student,1,tertiary,0,185,1,0,7,may,141,3,-1,0,0
790,790,59,retired,2,secondary,0,836,1,0,7,may,106,1,-1,0,0
791,791,32,blue-collar,1,secondary,0,301,1,0,7,may,395,2,-1,0,0
792,792,44,blue-collar,2,primary,0,503,1,0,7,may,629,2,-1,0,0
793,793,40,retired,2,primary,0,407,1,0,7,may,502,1,-1,0,0
794,794,31,blue-collar,1,secondary,0,53,1,0,7,may,446,1,-1,0,0
795,795,46,self-employed,2,tertiary,0,2303,1,0,7,may,241,1,-1,0,0
796,796,43,management,2,tertiary,0,144,1,0,7,may,131,3,-1,0,0
797,797,34,services,2,secondary,0,205,1,0,7,may,312,1,-1,0,0
798,798,39,management,2,tertiary,0,305,1,0,7,may,275,5+,-1,0,0
799,799,30,blue-collar,0,secondary,0,251,1,1,7,may,120,2,-1,0,0
800,800,56,retired,2,secondary,0,0,1,0,7,may,333,4,-1,0,0
801,801,29,technician,2,secondary,0,8,0,0,7,may,113,1,-1,0,0
802,802,40,blue-collar,0,secondary,0,139,1,0,7,may,91,1,-1,0,0
803,803,36,services,2,secondary,0,184,1,0,7,may,128,3,-1,0,0
804,804,37,blue-collar,1,secondary,0,238,1,0,7,may,200,2,-1,0,0
805,805,35,admin.,2,secondary,0,0,0,0,7,may,326,1,-1,0,0
806,806,35,blue-collar,2,primary,1,0,1,0,7,may,292,1,-1,0,0
807,807,47,services,2,primary,0,222,1,0,7,may,68,1,-1,0,0
808,808,31,services,2,secondary,0,414,1,0,7,may,215,1,-1,0,0
809,809,56,retired,1,primary,0,223,1,0,7,may,97,1,-1,0,0
810,810,57,technician,2,secondary,0,197,0,0,7,may,32,1,-1,0,0
811,811,36,blue-collar,2,secondary,0,-251,1,0,7,may,162,1,-1,0,0
812,812,45,self-employed,0,secondary,0,-139,1,0,7,may,152,3,-1,0,0
813,813,47,blue-collar,2,unknown,0,733,1,0,7,may,268,1,-1,0,0
814,814,29,technician,1,tertiary,0,0,1,0,7,may,104,2,-1,0,0
815,815,57,services,2,secondary,0,1,0,0,7,may,852,1,-1,0,0
816,816,45,blue-collar,2,primary,0,97,1,0,7,may,923,3,-1,0,0
817,817,31,blue-collar,1,primary,0,435,1,0,7,may,159,2,-1,0,0
818,818,31,management,0,tertiary,0,0,1,0,7,may,953,3,-1,0,0
819,819,37,technician,1,tertiary,0,147,0,0,7,may,416,2,-1,0,0
820,820,30,technician,1,tertiary,0,3,1,0,7,may,174,1,-1,0,0
821,821,58,services,0,secondary,0,1109,1,1,7,may,180,1,-1,0,0
822,822,33,services,2,secondary,0,404,1,0,7,may,139,1,-1,0,0
823,823,39,blue-collar,2,primary,0,981,1,0,7,may,294,1,-1,0,0
824,824,33,blue-collar,1,primary,0,95,1,0,7,may,102,1,-1,0,0
825,825,34,services,2,secondary,0,302,1,0,7,may,124,1,-1,0,0
826,826,36,services,0,secondary,0,-290,1,1,7,may,128,1,-1,0,0
827,827,37,services,1,secondary,0,259,1,0,7,may,130,1,-1,0,0
828,828,35,blue-collar,2,secondary,0,527,1,1,7,may,143,1,-1,0,0
829,829,55,retired,2,secondary,0,102,1,0,7,may,74,1,-1,0,0
830,830,34,management,1,tertiary,0,872,1,0,7,may,105,2,-1,0,0
831,831,40,management,0,tertiary,0,490,1,0,7,may,477,2,-1,0,0
832,832,42,blue-collar,1,primary,0,19,1,0,7,may,158,1,-1,0,0
833,833,37,blue-collar,2,secondary,0,16,1,0,7,may,250,1,-1,0,0
834,834,42,management,2,tertiary,0,386,1,0,7,may,168,1,-1,0,0
835,835,35,technician,1,secondary,0,539,1,0,7,may,520,1,-1,0,0
836,836,44,technician,0,secondary,0,-329,1,0,7,may,171,1,-1,0,0
837,837,30,services,1,secondary,0,-174,1,0,7,may,113,1,-1,0,0
838,838,45,entrepreneur,2,secondary,0,68,1,0,7,may,254,1,-1,0,0
839,839,35,blue-collar,1,unknown,1,-532,1,0,7,may,149,1,-1,0,0
840,840,36,admin.,0,secondary,0,0,1,0,7,may,133,2,-1,0,0
841,841,49,blue-collar,2,secondary,0,64,1,0,7,may,293,3,-1,0,0
842,842,31,blue-collar,1,secondary,0,1415,1,0,7,may,485,1,-1,0,0
843,843,31,technician,1,secondary,0,147,1,0,7,may,374,1,-1,0,0
844,844,39,blue-collar,2,secondary,0,72,1,0,7,may,425,5+,-1,0,0
845,845,37,services,1,secondary,0,-196,1,0,7,may,207,1,-1,0,0
846,846,33,blue-collar,2,primary,0,716,1,0,7,may,83,3,-1,0,0
847,847,37,management,2,tertiary,0,0,1,0,7,may,228,1,-1,0,0
848,848,42,services,2,secondary,0,-246,1,0,7,may,149,1,-1,0,0
849,849,56,blue-collar,2,secondary,0,-203,1,0,7,may,139,1,-1,0,0
850,850,37,admin.,1,secondary,0,245,1,1,7,may,732,2,-1,0,1
851,851,36,services,1,secondary,0,342,1,0,7,may,142,1,-1,0,0
852,852,29,technician,1,tertiary,0,3,1,0,7,may,359,1,-1,0,0
853,853,54,management,2,tertiary,1,-248,1,1,7,may,112,1,-1,0,0
854,854,38,blue-collar,2,secondary,0,376,1,0,7,may,1521,1,-1,0,0
855,855,43,blue-collar,0,secondary,0,370,1,0,7,may,216,1,-1,0,0
856,856,47,admin.,1,secondary,0,594,1,0,7,may,161,1,-1,0,0
857,857,47,blue-collar,2,secondary,0,387,1,0,7,may,122,2,-1,0,0
858,858,38,services,2,secondary,0,208,1,0,7,may,800,1,-1,0,0
859,859,40,blue-collar,2,secondary,0,563,1,0,7,may,615,1,-1,0,0
860,860,33,services,0,secondary,0,392,1,1,7,may,254,1,-1,0,0
861,861,33,retired,2,secondary,0,165,0,0,7,may,111,1,-1,0,0
862,862,53,admin.,0,unknown,0,236,1,0,7,may,354,1,-1,0,0
863,863,37,services,2,primary,0,52,1,0,7,may,359,1,-1,0,0
864,864,40,management,1,tertiary,0,1265,1,0,7,may,97,1,-1,0,0
865,865,37,blue-collar,2,primary,0,693,1,0,7,may,327,3,-1,0,0
866,866,35,technician,2,secondary,0,118,1,0,7,may,236,1,-1,0,0
867,867,49,blue-collar,2,primary,0,3659,1,0,7,may,160,1,-1,0,0
868,868,26,blue-collar,1,secondary,0,24,1,0,7,may,180,1,-1,0,0
869,869,38,management,1,tertiary,0,673,1,0,7,may,184,1,-1,0,0
870,870,52,self-employed,2,secondary,0,273,0,0,7,may,227,1,-1,0,0
871,871,33,services,0,secondary,0,327,1,0,7,may,109,1,-1,0,0
872,872,31,admin.,1,secondary,0,299,1,0,7,may,492,2,-1,0,0
873,873,32,blue-collar,2,secondary,0,0,1,0,7,may,298,1,-1,0,0
874,874,35,blue-collar,1,primary,0,109,1,0,7,may,83,2,-1,0,0
875,875,55,management,0,tertiary,0,552,0,0,7,may,241,2,-1,0,0
876,876,32,blue-collar,0,primary,0,473,1,0,7,may,204,2,-1,0,0
877,877,37,unknown,1,unknown,0,414,1,0,7,may,131,1,-1,0,0
878,878,45,blue-collar,2,secondary,0,154,1,0,7,may,1138,1,-1,0,1
879,879,31,technician,2,secondary,0,344,1,0,7,may,123,1,-1,0,0
880,880,38,admin.,2,secondary,0,8,1,0,7,may,125,1,-1,0,0
881,881,37,services,2,secondary,0,78,1,0,7,may,295,2,-1,0,0
882,882,38,blue-collar,2,secondary,0,266,1,0,7,may,287,1,-1,0,0
883,883,33,housemaid,2,tertiary,0,98,1,1,7,may,109,1,-1,0,0
884,884,38,blue-collar,2,primary,0,83,1,0,7,may,140,2,-1,0,0
885,885,37,management,1,tertiary,1,45,1,0,7,may,204,1,-1,0,0
886,886,29,unemployed,2,tertiary,0,8,1,0,7,may,233,1,-1,0,0
887,887,42,management,2,tertiary,0,263,1,0,7,may,254,1,-1,0,0
888,888,40,blue-collar,2,secondary,0,306,1,0,7,may,184,2,-1,0,0
889,889,32,management,2,tertiary,0,233,1,0,7,may,193,1,-1,0,0
890,890,47,management,0,tertiary,0,447,0,1,7,may,126,1,-1,0,0
891,891,29,student,1,secondary,0,872,1,0,7,may,230,1,-1,0,0
892,892,53,services,0,primary,0,-291,1,1,7,may,591,1,-1,0,1
893,893,31,services,2,tertiary,0,309,1,1,7,may,294,1,-1,0,0
894,894,59,blue-collar,2,secondary,0,202,1,0,7,may,173,1,-1,0,0
895,895,29,entrepreneur,2,primary,0,56,1,1,7,may,336,1,-1,0,0
896,896,59,blue-collar,2,primary,0,229,1,1,7,may,19,1,-1,0,0
897,897,44,blue-collar,2,primary,0,143,1,0,7,may,153,1,-1,0,0
898,898,38,admin.,1,secondary,0,100,1,0,7,may,786,1,-1,0,1
899,899,49,admin.,2,secondary,0,326,1,0,7,may,99,2,-1,0,0
900,900,43,blue-collar,2,secondary,0,167,1,0,7,may,243,1,-1,0,0
901,901,52,admin.,1,secondary,0,545,1,0,7,may,260,1,-1,0,0
902,902,40,admin.,2,secondary,0,2100,1,1,7,may,164,2,-1,0,0
903,903,32,services,2,secondary,0,0,1,1,7,may,255,2,-1,0,0
904,904,47,admin.,2,primary,0,192,1,0,7,may,47,1,-1,0,0
905,905,33,management,2,tertiary,0,442,1,0,7,may,463,1,-1,0,0
906,906,35,management,2,tertiary,0,267,1,0,7,may,192,1,-1,0,0
907,907,27,services,1,secondary,0,0,1,0,7,may,388,5+,-1,0,0
908,908,50,blue-collar,2,primary,0,377,1,0,7,may,221,1,-1,0,0
909,909,44,retired,2,secondary,0,7624,0,0,7,may,126,5+,-1,0,0
910,910,43,self-employed,2,primary,0,66,1,0,7,may,175,5+,-1,0,0
911,911,51,blue-collar,2,unknown,0,37,1,0,7,may,256,5+,-1,0,0
912,912,32,admin.,1,secondary,0,64,1,0,7,may,202,2,-1,0,0
913,913,47,management,0,tertiary,0,34,1,0,7,may,104,1,-1,0,0
914,914,34,admin.,0,secondary,0,627,1,0,7,may,283,2,-1,0,0
915,915,57,self-employed,2,primary,0,1013,1,0,7,may,448,1,-1,0,0
916,916,43,admin.,1,secondary,0,140,1,0,7,may,127,1,-1,0,0
917,917,40,services,1,tertiary,0,8823,1,0,7,may,378,1,-1,0,0
918,918,28,blue-collar,1,secondary,0,97,1,0,7,may,67,1,-1,0,0
919,919,38,blue-collar,2,unknown,0,5,1,0,7,may,221,2,-1,0,0
920,920,37,unemployed,0,secondary,0,74,1,0,7,may,150,1,-1,0,0
921,921,44,admin.,2,secondary,0,58544,1,0,7,may,144,2,-1,0,0
922,922,41,technician,2,secondary,0,169,1,0,7,may,296,2,-1,0,0
923,923,37,self-employed,2,tertiary,0,444,1,0,7,may,401,2,-1,0,0
924,924,30,services,1,tertiary,0,542,1,0,7,may,435,2,-1,0,0
925,925,32,blue-collar,2,secondary,0,-205,1,0,7,may,388,1,-1,0,0
926,926,30,management,1,tertiary,0,112,1,0,7,may,245,1,-1,0,0
927,927,35,services,2,secondary,0,39,0,0,7,may,143,1,-1,0,0
928,928,55,blue-collar,2,secondary,0,1268,1,0,7,may,223,2,-1,0,0
929,929,52,blue-collar,2,secondary,0,-98,1,0,7,may,423,1,-1,0,0
930,930,33,admin.,2,secondary,0,44,1,1,7,may,231,1,-1,0,0
931,931,55,retired,2,primary,0,-90,1,1,7,may,634,2,-1,0,0
932,932,33,blue-collar,2,secondary,0,0,0,0,7,may,107,1,-1,0,0
933,933,40,blue-collar,2,secondary,1,-94,1,1,7,may,227,1,-1,0,0
934,934,39,blue-collar,2,secondary,1,-345,1,0,7,may,69,1,-1,0,0
935,935,54,blue-collar,2,secondary,0,-932,1,0,7,may,799,1,-1,0,0
936,936,39,blue-collar,2,primary,0,20,1,0,7,may,109,1,-1,0,0
937,937,49,blue-collar,2,secondary,0,90,1,0,7,may,127,1,-1,0,0
938,938,52,admin.,2,secondary,0,31,1,0,7,may,120,1,-1,0,0
939,939,27,management,1,tertiary,0,134,1,1,7,may,68,3,-1,0,0
940,940,26,services,2,secondary,0,0,1,0,7,may,180,2,-1,0,0
941,941,40,blue-collar,2,secondary,0,61,1,0,7,may,112,3,-1,0,0
942,942,47,blue-collar,2,secondary,1,-5,1,0,7,may,444,1,-1,0,0
943,943,31,services,1,secondary,0,-45,0,0,7,may,246,2,-1,0,0
944,944,53,blue-collar,1,secondary,0,156,1,1,7,may,259,4,-1,0,0
945,945,31,services,2,secondary,0,564,1,0,7,may,223,3,-1,0,0
946,946,33,admin.,2,secondary,0,-6,1,0,7,may,566,2,-1,0,0
947,947,35,services,2,secondary,0,528,0,0,7,may,274,2,-1,0,0
948,948,46,entrepreneur,2,unknown,0,1481,1,0,7,may,49,3,-1,0,0
949,949,31,management,2,secondary,0,2019,0,0,7,may,380,2,-1,0,0
950,950,35,technician,1,secondary,0,1855,1,0,7,may,138,1,-1,0,0
951,951,29,management,2,secondary,0,147,1,1,7,may,376,2,-1,0,0
952,952,51,technician,2,secondary,0,220,1,0,7,may,421,2,-1,0,0
953,953,33,blue-collar,2,primary,0,198,1,0,7,may,121,2,-1,0,0
954,954,37,management,2,tertiary,0,115,0,0,7,may,36,1,-1,0,0
955,955,43,admin.,1,unknown,0,87,1,0,7,may,328,2,-1,0,0
956,956,42,technician,2,tertiary,0,644,1,0,7,may,19,1,-1,0,0
957,957,28,blue-collar,2,secondary,0,225,1,1,7,may,866,2,-1,0,0
958,958,57,retired,2,secondary,0,502,1,0,7,may,229,3,-1,0,0
959,959,38,services,2,secondary,0,-32,1,0,7,may,154,2,-1,0,0
960,960,39,blue-collar,2,primary,0,106,1,0,7,may,56,1,-1,0,0
961,961,36,technician,2,tertiary,0,301,1,0,7,may,1581,2,-1,0,0
962,962,57,retired,2,tertiary,0,906,1,0,7,may,117,1,-1,0,0
963,963,44,management,2,unknown,0,187,1,0,7,may,185,1,-1,0,0
964,964,48,services,0,secondary,0,852,1,1,7,may,202,1,-1,0,0
965,965,46,blue-collar,2,primary,0,143,1,0,7,may,279,1,-1,0,0
966,966,43,admin.,2,secondary,0,71,0,0,7,may,180,5+,-1,0,0
967,967,49,services,2,secondary,0,1496,1,0,7,may,218,4,-1,0,0
968,968,29,services,1,secondary,0,703,1,0,7,may,129,5+,-1,0,0
969,969,53,blue-collar,2,secondary,0,732,1,0,7,may,530,2,-1,0,0
970,970,30,services,1,secondary,0,21,1,0,7,may,104,2,-1,0,0
971,971,41,management,0,secondary,0,276,1,0,7,may,60,1,-1,0,0
972,972,33,technician,2,secondary,0,0,1,0,7,may,432,1,-1,0,0
973,973,47,blue-collar,2,primary,0,550,1,0,7,may,113,1,-1,0,0
974,974,58,retired,2,secondary,0,268,1,0,7,may,516,1,-1,0,0
975,975,31,unemployed,2,secondary,0,-825,1,0,7,may,179,2,-1,0,0
976,976,38,admin.,1,secondary,0,137,1,1,7,may,125,2,-1,0,0
977,977,60,retired,2,secondary,0,42,1,1,7,may,386,2,-1,0,0
978,978,33,management,1,tertiary,0,54,0,0,7,may,262,2,-1,0,0
979,979,33,unemployed,1,tertiary,0,1716,1,0,7,may,396,2,-1,0,0
980,980,52,admin.,2,primary,0,270,1,0,7,may,294,2,-1,0,0
981,981,42,blue-collar,2,primary,0,803,1,0,7,may,171,2,-1,0,0
982,982,30,technician,1,secondary,0,102,1,0,7,may,614,2,-1,0,0
983,983,33,entrepreneur,0,tertiary,0,188,1,0,7,may,118,3,-1,0,0
984,984,46,admin.,0,secondary,0,207,1,0,7,may,485,4,-1,0,0
985,985,51,blue-collar,2,primary,0,1466,1,0,7,may,406,2,-1,0,0
986,986,40,unemployed,1,secondary,0,350,1,0,7,may,287,1,-1,0,0
987,987,50,admin.,2,secondary,0,159,1,0,7,may,216,2,-1,0,0
988,988,42,entrepreneur,2,tertiary,0,157,1,1,7,may,650,1,-1,0,0
989,989,38,technician,2,secondary,0,0,0,0,7,may,55,1,-1,0,0
990,990,36,admin.,1,primary,0,91,1,0,7,may,371,2,-1,0,0
991,991,37,unemployed,0,primary,0,849,1,0,7,may,166,1,-1,0,0
992,992,33,management,2,tertiary,0,436,1,0,7,may,48,1,-1,0,0
993,993,38,blue-collar,1,secondary,0,-1,1,0,7,may,72,1,-1,0,0
994,994,52,blue-collar,2,tertiary,0,297,1,0,7,may,55,1,-1,0,0
995,995,29,blue-collar,2,secondary,0,313,1,1,7,may,144,1,-1,0,0
996,996,37,blue-collar,2,primary,0,310,1,0,7,may,474,1,-1,0,0
997,997,34,admin.,2,secondary,0,475,1,0,7,may,559,1,-1,0,0
998,998,43,blue-collar,2,primary,0,61,1,0,7,may,261,1,-1,0,0
999,999,49,services,2,secondary,0,1377,1,0,7,may,1101,1,-1,0,0
1000,1000,33,technician,1,secondary,0,56,0,0,7,may,236,2,-1,0,0
1001,1001,47,admin.,2,unknown,0,0,1,0,7,may,164,1,-1,0,0
1002,1002,50,technician,2,secondary,0,73,0,0,7,may,93,1,-1,0,0
1003,1003,30,blue-collar,1,primary,0,660,1,0,7,may,912,2,-1,0,0
1004,1004,44,services,2,primary,0,-79,1,0,7,may,179,2,-1,0,0
1005,1005,44,blue-collar,0,secondary,0,558,1,0,7,may,485,1,-1,0,0
1006,1006,30,services,1,secondary,0,342,1,0,7,may,206,2,-1,0,0
1007,1007,40,blue-collar,2,unknown,0,-4,1,0,7,may,311,1,-1,0,0
1008,1008,41,blue-collar,2,unknown,0,225,1,0,7,may,690,2,-1,0,0
1009,1009,34,blue-collar,2,primary,0,267,1,0,7,may,362,1,-1,0,0
1010,1010,53,services,2,primary,0,46,1,0,7,may,274,1,-1,0,0
1011,1011,35,blue-collar,2,primary,0,624,1,0,7,may,163,1,-1,0,0
1012,1012,34,technician,0,secondary,0,1107,1,1,7,may,345,1,-1,0,0
1013,1013,39,admin.,1,secondary,0,573,1,0,7,may,329,1,-1,0,0
1014,1014,39,management,1,tertiary,0,406,1,0,7,may,68,1,-1,0,0
1015,1015,52,services,0,secondary,0,220,1,0,7,may,143,3,-1,0,0
1016,1016,34,blue-collar,2,secondary,0,2308,1,0,7,may,1062,1,-1,0,0
1017,1017,37,blue-collar,0,primary,0,139,1,0,7,may,71,1,-1,0,0
1018,1018,39,admin.,2,secondary,0,367,1,0,7,may,106,1,-1,0,0
1019,1019,52,entrepreneur,0,primary,0,278,1,0,7,may,688,2,-1,0,0
1020,1020,35,blue-collar,2,primary,0,229,1,0,7,may,103,3,-1,0,0
1021,1021,36,entrepreneur,2,tertiary,0,1722,1,0,7,may,349,2,-1,0,0
1022,1022,48,technician,2,secondary,0,-500,1,0,7,may,78,5+,-1,0,0
1023,1023,31,admin.,0,secondary,0,308,1,0,7,may,194,1,-1,0,0
1024,1024,43,technician,0,tertiary,0,1026,1,1,7,may,224,5+,-1,0,0
1025,1025,43,blue-collar,1,primary,0,548,1,0,7,may,98,1,-1,0,0
1026,1026,39,blue-collar,2,secondary,0,356,1,1,7,may,607,1,-1,0,0
1027,1027,40,technician,2,primary,0,164,1,0,7,may,398,1,-1,0,0
1028,1028,58,management,2,tertiary,0,211,0,0,7,may,103,2,-1,0,0
1029,1029,31,blue-collar,2,primary,0,19,1,0,7,may,241,2,-1,0,0
1030,1030,41,blue-collar,2,secondary,0,108,1,1,7,may,203,1,-1,0,0
1031,1031,37,management,2,tertiary,0,308,1,0,7,may,96,3,-1,0,0
1032,1032,44,services,0,secondary,0,7,1,1,7,may,238,3,-1,0,0
1033,1033,37,technician,2,tertiary,0,16,1,1,7,may,153,3,-1,0,0
1034,1034,39,blue-collar,2,primary,0,867,1,0,7,may,481,1,-1,0,0
1035,1035,41,blue-collar,1,secondary,0,277,1,0,7,may,2177,4,-1,0,0
1036,1036,52,blue-collar,0,primary,0,196,1,0,7,may,119,3,-1,0,0
1037,1037,29,blue-collar,1,primary,0,365,1,1,7,may,245,2,-1,0,0
1038,1038,60,blue-collar,0,secondary,0,1310,0,0,7,may,152,2,-1,0,0
1039,1039,32,technician,2,secondary,0,186,0,0,7,may,418,2,-1,0,0
1040,1040,50,services,1,primary,0,148,1,0,7,may,198,2,-1,0,0
1041,1041,56,blue-collar,2,primary,0,862,1,1,7,may,198,2,-1,0,0
1042,1042,48,admin.,2,secondary,0,359,1,0,7,may,374,1,-1,0,0
1043,1043,29,blue-collar,2,primary,0,190,0,0,7,may,51,1,-1,0,0
1044,1044,40,blue-collar,2,secondary,0,4,1,1,7,may,263,1,-1,0,0
1045,1045,42,admin.,0,secondary,0,0,1,0,7,may,229,2,-1,0,0
1046,1046,34,blue-collar,2,secondary,0,42,1,0,7,may,154,2,-1,0,0
1047,1047,23,management,1,tertiary,0,2605,1,0,7,may,278,5+,-1,0,0
1048,1048,30,technician,1,tertiary,0,60,1,1,7,may,306,5+,-1,0,0
1049,1049,51,management,2,primary,0,98,1,0,7,may,114,2,-1,0,0
1050,1050,52,technician,1,secondary,0,-181,1,0,7,may,94,2,-1,0,0
1051,1051,45,technician,2,secondary,0,118,1,0,7,may,208,2,-1,0,0
1052,1052,41,blue-collar,2,secondary,0,-15,1,0,7,may,169,2,-1,0,0
1053,1053,27,student,1,secondary,0,671,1,0,7,may,332,2,-1,0,0
1054,1054,50,blue-collar,2,secondary,0,1557,1,0,7,may,263,5+,-1,0,0
1055,1055,36,blue-collar,2,primary,0,-20,1,0,7,may,353,3,-1,0,0
1056,1056,46,blue-collar,2,primary,0,323,1,0,7,may,108,5+,-1,0,0
1057,1057,44,blue-collar,2,primary,0,-171,1,0,7,may,441,2,-1,0,0
1058,1058,47,blue-collar,2,secondary,0,438,1,0,7,may,46,3,-1,0,0
1059,1059,40,blue-collar,2,secondary,0,316,1,0,7,may,266,2,-1,0,0
1060,1060,36,services,1,secondary,0,174,1,0,7,may,223,2,-1,0,0
1061,1061,46,blue-collar,2,secondary,0,442,1,0,7,may,105,2,-1,0,0
1062,1062,58,technician,2,secondary,0,786,1,0,7,may,165,3,-1,0,0
1063,1063,30,technician,0,tertiary,0,-317,1,0,7,may,381,2,-1,0,0
1064,1064,43,blue-collar,2,secondary,0,667,1,0,7,may,228,3,-1,0,0
1065,1065,29,services,1,secondary,0,-158,1,0,7,may,128,2,-1,0,0
1066,1066,41,management,2,tertiary,0,72,1,0,7,may,764,3,-1,0,0
1067,1067,44,entrepreneur,2,primary,0,58,1,0,7,may,113,3,-1,0,0
1068,1068,44,services,0,secondary,0,396,1,1,7,may,396,4,-1,0,0
1069,1069,59,blue-collar,2,primary,0,10,1,0,7,may,133,3,-1,0,0
1070,1070,39,management,1,unknown,0,2887,1,0,7,may,42,2,-1,0,0
1071,1071,42,management,2,secondary,0,0,0,0,7,may,234,4,-1,0,0
1072,1072,31,admin.,2,secondary,0,89,0,0,7,may,297,3,-1,0,0
1073,1073,29,unknown,1,primary,0,50,1,0,7,may,50,2,-1,0,0
1074,1074,39,blue-collar,1,secondary,0,29,1,0,7,may,214,2,-1,0,0
1075,1075,44,blue-collar,2,primary,0,420,1,0,7,may,110,2,-1,0,0
1076,1076,49,services,1,primary,0,114,1,0,7,may,99,2,-1,0,0
1077,1077,39,housemaid,2,secondary,0,365,1,0,7,may,274,4,-1,0,0
1078,1078,27,blue-collar,1,secondary,0,0,1,0,7,may,191,4,-1,0,0
1079,1079,56,management,2,primary,0,-24,1,0,7,may,305,3,-1,0,0
1080,1080,43,technician,2,tertiary,0,743,1,0,7,may,134,2,-1,0,0
1081,1081,37,self-employed,2,primary,0,0,0,0,7,may,112,4,-1,0,0
1082,1082,54,technician,1,secondary,0,99,1,0,7,may,283,3,-1,0,0
1083,1083,38,blue-collar,2,secondary,0,22,1,1,7,may,353,4,-1,0,0
1084,1084,31,blue-collar,2,primary,0,251,1,0,7,may,212,2,-1,0,0
1085,1085,34,blue-collar,2,secondary,0,615,1,0,7,may,225,2,-1,0,0
1086,1086,35,admin.,2,primary,0,136,1,0,7,may,283,1,-1,0,0
